Date,UCSB CHIRPS Rainfall: avg, UCSB CHIRPS Rainfall: avg Percent of AOI with data
2016-11-9 00:00:00,33.687,71.02,
2016-11-10 00:00:00,22.926,71.02,
2016-11-11 00:00:00,26.524,71.02,
2016-11-12 00:00:00,2.795,71.02,
2016-11-13 00:00:00,10.698,71.02,
2016-11-14 00:00:00,7.956,71.02,
2016-11-15 00:00:00,2.382,71.02,
2016-11-16 00:00:00,4.217,71.02,
2016-11-17 00:00:00,12.057,71.02,
2016-11-18 00:00:00,6.602,71.02,
2016-11-19 00:00:00,13.278,71.02,
2016-11-20 00:00:00,3.874,71.02,
2016-11-21 00:00:00,3.222,71.02,
2016-11-22 00:00:00,7.813,71.02,
2016-11-23 00:00:00,11.480,71.02,
2016-11-24 00:00:00,7.696,71.02,
2016-11-25 00:00:00,7.865,71.02,
2016-11-26 00:00:00,16.174,71.02,
2016-11-27 00:00:00,12.985,71.02,
2016-11-28 00:00:00,6.797,71.02,
2016-11-29 00:00:00,2.005,71.02,
2016-11-30 00:00:00,0.220,71.02,
2016-11-31 00:00:00,6.887,71.02,
2017-0-1 00:00:00,12.801,71.02,
2017-0-2 00:00:00,19.492,71.02,
2017-0-3 00:00:00,22.666,71.02,
2017-0-4 00:00:00,21.490,71.02,
2017-0-5 00:00:00,7.064,71.02,
2017-0-6 00:00:00,7.499,71.02,
2017-0-7 00:00:00,9.170,71.02,
2017-0-8 00:00:00,0.405,71.02,
2017-0-9 00:00:00,0.057,71.02,
2017-0-10 00:00:00,0.075,71.02,
2017-0-11 00:00:00,0.463,71.02,
2017-0-12 00:00:00,3.761,71.02,
2017-0-13 00:00:00,7.378,71.02,
2017-0-14 00:00:00,9.098,71.02,
2017-0-15 00:00:00,8.358,71.02,
2017-0-16 00:00:00,4.949,71.02,
2017-0-17 00:00:00,7.697,71.02,
2017-0-18 00:00:00,13.218,71.02,
2017-0-19 00:00:00,10.663,71.02,
2017-0-20 00:00:00,9.521,71.02,
2017-0-21 00:00:00,7.576,71.02,
2017-0-22 00:00:00,19.548,71.02,
2017-0-23 00:00:00,36.130,71.02,
2017-0-24 00:00:00,24.746,71.02,
2017-0-25 00:00:00,14.020,71.02,
2017-0-26 00:00:00,17.439,71.02,
2017-0-27 00:00:00,10.905,71.02,
2017-0-28 00:00:00,7.342,71.02,
2017-0-29 00:00:00,11.665,71.02,
2017-0-30 00:00:00,6.963,71.02,
2017-0-31 00:00:00,12.907,71.02,
2017-1-1 00:00:00,12.351,71.02,
2017-1-2 00:00:00,3.858,71.02,
2017-1-3 00:00:00,2.740,71.02,
2017-1-4 00:00:00,2.939,71.02,
2017-1-5 00:00:00,0.292,71.02,
2017-1-6 00:00:00,7.653,71.02,
2017-1-7 00:00:00,9.935,71.02,
2017-1-8 00:00:00,2.325,71.02,
2017-1-9 00:00:00,1.125,71.02,
2017-1-10 00:00:00,15.177,71.02,
2017-1-11 00:00:00,3.634,71.02,
2017-1-12 00:00:00,2.148,71.02,
2017-1-13 00:00:00,0.721,71.02,
2017-1-14 00:00:00,1.177,71.02,
2017-1-15 00:00:00,4.300,71.02,
2017-1-16 00:00:00,1.281,71.02,
2017-1-17 00:00:00,0.651,71.02,
2017-1-18 00:00:00,1.371,71.02,
2017-1-19 00:00:00,1.547,71.02,
2017-1-20 00:00:00,17.394,71.02,
2017-1-21 00:00:00,17.793,71.02,
2017-1-22 00:00:00,16.742,71.02,
2017-1-23 00:00:00,12.209,71.02,
2017-1-24 00:00:00,5.190,71.02,
2017-1-25 00:00:00,16.729,71.02,
2017-1-26 00:00:00,7.738,71.02,
2017-1-27 00:00:00,12.894,71.02,
2017-1-28 00:00:00,9.292,71.02,
2017-2-1 00:00:00,8.342,71.02,
2017-2-2 00:00:00,12.111,71.02,
2017-2-3 00:00:00,6.228,71.02,
2017-2-4 00:00:00,8.688,71.02,
2017-2-5 00:00:00,13.863,71.02,
2017-2-6 00:00:00,8.811,71.02,
2017-2-7 00:00:00,3.328,71.02,
2017-2-8 00:00:00,1.465,71.02,
2017-2-9 00:00:00,7.508,71.02,
2017-2-10 00:00:00,6.767,71.02,
2017-2-11 00:00:00,4.059,71.02,
2017-2-12 00:00:00,2.957,71.02,
2017-2-13 00:00:00,1.759,71.02,
2017-2-14 00:00:00,2.113,71.02,
2017-2-15 00:00:00,2.996,71.02,
2017-2-16 00:00:00,9.416,71.02,
2017-2-17 00:00:00,3.004,71.02,
2017-2-18 00:00:00,12.163,71.02,
2017-2-19 00:00:00,12.215,71.02,
2017-2-20 00:00:00,1.920,71.02,
2017-2-21 00:00:00,0.817,71.02,
2017-2-22 00:00:00,1.952,71.02,
2017-2-23 00:00:00,9.330,71.02,
2017-2-24 00:00:00,6.756,71.02,
2017-2-25 00:00:00,2.794,71.02,
2017-2-26 00:00:00,16.684,71.02,
2017-2-27 00:00:00,14.266,71.02,
2017-2-28 00:00:00,19.234,71.02,
2017-2-29 00:00:00,15.271,71.02,
2017-2-30 00:00:00,12.290,71.02,
2017-2-31 00:00:00,9.648,71.02,
2017-3-1 00:00:00,15.279,71.02,
2017-3-2 00:00:00,5.237,71.02,
2017-3-3 00:00:00,4.734,71.02,
2017-3-4 00:00:00,7.464,71.02,
2017-3-5 00:00:00,4.495,71.02,
2017-3-6 00:00:00,9.801,71.02,
2017-3-7 00:00:00,7.223,71.02,
2017-3-8 00:00:00,5.978,71.02,
2017-3-9 00:00:00,12.316,71.02,
2017-3-10 00:00:00,7.068,71.02,
2017-3-11 00:00:00,11.682,71.02,
2017-3-12 00:00:00,14.054,71.02,
2017-3-13 00:00:00,5.429,71.02,
2017-3-14 00:00:00,8.380,71.02,
2017-3-15 00:00:00,12.818,71.02,
2017-3-16 00:00:00,0.825,71.02,
2017-3-17 00:00:00,1.255,71.02,
2017-3-18 00:00:00,9.840,71.02,
2017-3-19 00:00:00,7.324,71.02,
2017-3-20 00:00:00,9.844,71.02,
2017-3-21 00:00:00,5.820,71.02,
2017-3-22 00:00:00,2.721,71.02,
2017-3-23 00:00:00,6.128,71.02,
2017-3-24 00:00:00,10.561,71.02,
2017-3-25 00:00:00,7.474,71.02,
2017-3-26 00:00:00,7.706,71.02,
2017-3-27 00:00:00,4.805,71.02,
2017-3-28 00:00:00,3.365,71.02,
2017-3-29 00:00:00,5.122,71.02,
2017-3-30 00:00:00,2.332,71.02,
2017-4-1 00:00:00,10.530,71.02,
2017-4-2 00:00:00,9.228,71.02,
2017-4-3 00:00:00,13.217,71.02,
2017-4-4 00:00:00,7.074,71.02,
2017-4-5 00:00:00,7.981,71.02,
2017-4-6 00:00:00,8.176,71.02,
2017-4-7 00:00:00,9.616,71.02,
2017-4-8 00:00:00,7.472,71.02,
2017-4-9 00:00:00,12.456,71.02,
2017-4-10 00:00:00,13.160,71.02,
2017-4-11 00:00:00,16.769,71.02,
2017-4-12 00:00:00,3.965,71.02,
2017-4-13 00:00:00,2.890,71.02,
2017-4-14 00:00:00,16.492,71.02,
2017-4-15 00:00:00,5.429,71.02,
2017-4-16 00:00:00,5.984,71.02,
2017-4-17 00:00:00,12.997,71.02,
2017-4-18 00:00:00,14.572,71.02,
2017-4-19 00:00:00,5.632,71.02,
2017-4-20 00:00:00,4.901,71.02,
2017-4-21 00:00:00,4.653,71.02,
2017-4-22 00:00:00,5.243,71.02,
2017-4-23 00:00:00,2.657,71.02,
2017-4-24 00:00:00,7.702,71.02,
2017-4-25 00:00:00,11.519,71.02,
2017-4-26 00:00:00,3.212,71.02,
2017-4-27 00:00:00,0.462,71.02,
2017-4-28 00:00:00,0.865,71.02,
2017-4-29 00:00:00,10.345,71.02,
2017-4-30 00:00:00,5.217,71.02,
2017-4-31 00:00:00,5.091,71.02,
2017-5-1 00:00:00,0.752,71.02,
2017-5-2 00:00:00,1.757,71.02,
2017-5-3 00:00:00,4.157,71.02,
2017-5-4 00:00:00,0.940,71.02,
2017-5-5 00:00:00,0.499,71.02,
2017-5-6 00:00:00,1.095,71.02,
2017-5-7 00:00:00,2.623,71.02,
2017-5-8 00:00:00,0.783,71.02,
2017-5-9 00:00:00,2.273,71.02,
2017-5-10 00:00:00,4.334,71.02,
2017-5-11 00:00:00,1.529,71.02,
2017-5-12 00:00:00,5.226,71.02,
2017-5-13 00:00:00,7.066,71.02,
2017-5-14 00:00:00,0.505,71.02,
2017-5-15 00:00:00,1.536,71.02,
2017-5-16 00:00:00,0.791,71.02,
2017-5-17 00:00:00,11.849,71.02,
2017-5-18 00:00:00,2.205,71.02,
2017-5-19 00:00:00,0.571,71.02,
2017-5-20 00:00:00,0.484,71.02,
2017-5-21 00:00:00,3.052,71.02,
2017-5-22 00:00:00,9.757,71.02,
2017-5-23 00:00:00,1.606,71.02,
2017-5-24 00:00:00,8.973,71.02,
2017-5-25 00:00:00,5.583,71.02,
2017-5-26 00:00:00,5.434,71.02,
2017-5-27 00:00:00,3.053,71.02,
2017-5-28 00:00:00,3.066,71.02,
2017-5-29 00:00:00,3.854,71.02,
2017-5-30 00:00:00,0.816,71.02,
2017-6-1 00:00:00,2.864,71.02,
2017-6-2 00:00:00,4.242,71.02,
2017-6-3 00:00:00,1.603,71.02,
2017-6-4 00:00:00,3.426,71.02,
2017-6-5 00:00:00,2.920,71.02,
2017-6-6 00:00:00,7.191,71.02,
2017-6-7 00:00:00,6.516,71.02,
2017-6-8 00:00:00,1.452,71.02,
2017-6-9 00:00:00,3.303,71.02,
2017-6-10 00:00:00,11.368,71.02,
2017-6-11 00:00:00,11.373,71.02,
2017-6-12 00:00:00,3.315,71.02,
2017-6-13 00:00:00,9.386,71.02,
2017-6-14 00:00:00,7.645,71.02,
2017-6-15 00:00:00,0.593,71.02,
2017-6-16 00:00:00,0.412,71.02,
2017-6-17 00:00:00,1.274,71.02,
2017-6-18 00:00:00,1.501,71.02,
2017-6-19 00:00:00,2.911,71.02,
2017-6-20 00:00:00,1.832,71.02,
2017-6-21 00:00:00,0.388,71.02,
2017-6-22 00:00:00,0.012,71.02,
2017-6-23 00:00:00,0.195,71.02,
2017-6-24 00:00:00,0.579,71.02,
2017-6-25 00:00:00,1.875,71.02,
2017-6-26 00:00:00,0.274,71.02,
2017-6-27 00:00:00,6.569,71.02,
2017-6-28 00:00:00,3.718,71.02,
2017-6-29 00:00:00,0.798,71.02,
2017-6-30 00:00:00,8.051,71.02,
2017-6-31 00:00:00,2.589,71.02,
2017-7-1 00:00:00,7.293,71.02,
2017-7-2 00:00:00,7.363,71.02,
2017-7-3 00:00:00,13.329,71.02,
2017-7-4 00:00:00,12.337,71.02,
2017-7-5 00:00:00,8.924,71.02,
2017-7-6 00:00:00,3.802,71.02,
2017-7-7 00:00:00,5.518,71.02,
2017-7-8 00:00:00,8.448,71.02,
2017-7-9 00:00:00,4.175,71.02,
2017-7-10 00:00:00,10.126,71.02,
2017-7-11 00:00:00,17.211,71.02,
2017-7-12 00:00:00,11.313,71.02,
2017-7-13 00:00:00,15.447,71.02,
2017-7-14 00:00:00,16.033,71.02,
2017-7-15 00:00:00,8.323,71.02,
2017-7-16 00:00:00,4.988,71.02,
2017-7-17 00:00:00,7.536,71.02,
2017-7-18 00:00:00,6.586,71.02,
2017-7-19 00:00:00,3.704,71.02,
2017-7-20 00:00:00,1.760,71.02,
2017-7-21 00:00:00,11.497,71.02,
2017-7-22 00:00:00,1.989,71.02,
2017-7-23 00:00:00,6.026,71.02,
2017-7-24 00:00:00,7.552,71.02,
2017-7-25 00:00:00,4.647,71.02,
2017-7-26 00:00:00,14.055,71.02,
2017-7-27 00:00:00,2.868,71.02,
2017-7-28 00:00:00,6.049,71.02,
2017-7-29 00:00:00,6.314,71.02,
2017-7-30 00:00:00,3.021,71.02,
2017-7-31 00:00:00,7.278,71.02,
2017-8-1 00:00:00,7.933,71.02,
2017-8-2 00:00:00,6.806,71.02,
2017-8-3 00:00:00,12.751,71.02,
2017-8-4 00:00:00,5.095,71.02,
2017-8-5 00:00:00,8.764,71.02,
2017-8-6 00:00:00,9.454,71.02,
2017-8-7 00:00:00,2.160,71.02,
2017-8-8 00:00:00,11.940,71.02,
2017-8-9 00:00:00,10.247,71.02,
2017-8-10 00:00:00,11.165,71.02,
2017-8-11 00:00:00,2.724,71.02,
2017-8-12 00:00:00,2.150,71.02,
2017-8-13 00:00:00,5.433,71.02,
2017-8-14 00:00:00,17.923,71.02,
2017-8-15 00:00:00,18.615,71.02,
2017-8-16 00:00:00,2.601,71.02,
2017-8-17 00:00:00,4.741,71.02,
2017-8-18 00:00:00,8.881,71.02,
2017-8-19 00:00:00,5.615,71.02,
2017-8-20 00:00:00,3.818,71.02,
2017-8-21 00:00:00,5.139,71.02,
2017-8-22 00:00:00,1.888,71.02,
2017-8-23 00:00:00,10.641,71.02,
2017-8-24 00:00:00,5.779,71.02,
2017-8-25 00:00:00,7.420,71.02,
2017-8-26 00:00:00,11.132,71.02,
2017-8-27 00:00:00,2.770,71.02,
2017-8-28 00:00:00,12.599,71.02,
2017-8-29 00:00:00,13.199,71.02,
2017-8-30 00:00:00,3.019,71.02,
2017-9-1 00:00:00,17.988,71.02,
2017-9-2 00:00:00,8.866,71.02,
2017-9-3 00:00:00,12.220,71.02,
2017-9-4 00:00:00,8.296,71.02,
2017-9-5 00:00:00,1.937,71.02,
2017-9-6 00:00:00,6.726,71.02,
2017-9-7 00:00:00,12.828,71.02,
2017-9-8 00:00:00,18.811,71.02,
2017-9-9 00:00:00,17.720,71.02,
2017-9-10 00:00:00,19.717,71.02,
2017-9-11 00:00:00,5.006,71.02,
2017-9-12 00:00:00,15.380,71.02,
2017-9-13 00:00:00,11.721,71.02,
2017-9-14 00:00:00,5.803,71.02,
2017-9-15 00:00:00,6.179,71.02,
2017-9-16 00:00:00,2.201,71.02,
2017-9-17 00:00:00,0.002,71.02,
2017-9-18 00:00:00,0.003,71.02,
2017-9-19 00:00:00,1.923,71.02,
2017-9-20 00:00:00,0.501,71.02,
2017-9-21 00:00:00,3.225,71.02,
2017-9-22 00:00:00,1.070,71.02,
2017-9-23 00:00:00,6.856,71.02,
2017-9-24 00:00:00,11.724,71.02,
2017-9-25 00:00:00,5.846,71.02,
2017-9-26 00:00:00,11.802,71.02,
2017-9-27 00:00:00,4.566,71.02,
2017-9-28 00:00:00,5.525,71.02,
2017-9-29 00:00:00,16.867,71.02,
2017-9-30 00:00:00,17.345,71.02,
2017-9-31 00:00:00,8.548,71.02,
2017-10-1 00:00:00,12.467,71.02,
2017-10-2 00:00:00,20.783,71.02,
2017-10-3 00:00:00,26.189,71.02,
2017-10-4 00:00:00,18.631,71.02,
2017-10-5 00:00:00,19.207,71.02,
2017-10-6 00:00:00,20.884,71.02,
2017-10-7 00:00:00,31.124,71.02,
2017-10-8 00:00:00,12.041,71.02,
2017-10-9 00:00:00,17.223,71.02,
2017-10-10 00:00:00,23.496,71.02,
2017-10-11 00:00:00,12.564,71.02,
2017-10-12 00:00:00,9.344,71.02,
2017-10-13 00:00:00,11.161,71.02,
2017-10-14 00:00:00,13.339,71.02,
2017-10-15 00:00:00,10.521,71.02,
2017-10-16 00:00:00,7.760,71.02,
2017-10-17 00:00:00,6.426,71.02,
2017-10-18 00:00:00,5.876,71.02,
2017-10-19 00:00:00,4.292,71.02,
2017-10-20 00:00:00,7.788,71.02,
2017-10-21 00:00:00,24.307,71.02,
2017-10-22 00:00:00,3.903,71.02,
2017-10-23 00:00:00,32.402,71.02,
2017-10-24 00:00:00,12.925,71.02,
2017-10-25 00:00:00,15.274,71.02,
2017-10-26 00:00:00,32.064,71.02,
2017-10-27 00:00:00,32.096,71.02,
2017-10-28 00:00:00,29.377,71.02,
2017-10-29 00:00:00,20.680,71.02,
2017-10-30 00:00:00,2.009,71.02,
2017-11-1 00:00:00,16.574,71.02,
2017-11-2 00:00:00,20.017,71.02,
2017-11-3 00:00:00,26.933,71.02,
2017-11-4 00:00:00,19.369,71.02,
2017-11-5 00:00:00,5.337,71.02,
2017-11-6 00:00:00,3.304,71.02,
2017-11-7 00:00:00,6.901,71.02,
2017-11-8 00:00:00,13.569,71.02,
2017-11-9 00:00:00,15.918,71.02,
2017-11-10 00:00:00,9.244,71.02,
2017-11-11 00:00:00,13.443,71.02,
2017-11-12 00:00:00,10.418,71.02,
2017-11-13 00:00:00,6.571,71.02,
2017-11-14 00:00:00,4.789,71.02,
2017-11-15 00:00:00,4.717,71.02,
2017-11-16 00:00:00,6.178,71.02,
2017-11-17 00:00:00,2.011,71.02,
2017-11-18 00:00:00,3.779,71.02,
2017-11-19 00:00:00,4.873,71.02,
2017-11-20 00:00:00,2.002,71.02,
2017-11-21 00:00:00,3.206,71.02,
2017-11-22 00:00:00,8.218,71.02,
2017-11-23 00:00:00,21.919,71.02,
2017-11-24 00:00:00,34.526,71.02,
2017-11-25 00:00:00,14.843,71.02,
2017-11-26 00:00:00,16.910,71.02,
2017-11-27 00:00:00,2.581,71.02,
2017-11-28 00:00:00,13.878,71.02,
2017-11-29 00:00:00,15.765,71.02,
2017-11-30 00:00:00,26.796,71.02,
2017-11-31 00:00:00,21.905,71.02,
2018-0-1 00:00:00,13.979,71.02,
2018-0-2 00:00:00,19.859,71.02,
2018-0-3 00:00:00,22.794,71.02,
2018-0-4 00:00:00,17.022,71.02,
2018-0-5 00:00:00,1.183,71.02,
2018-0-6 00:00:00,2.146,71.02,
2018-0-7 00:00:00,8.323,71.02,
2018-0-8 00:00:00,5.601,71.02,
2018-0-9 00:00:00,2.307,71.02,
2018-0-10 00:00:00,8.091,71.02,
2018-0-11 00:00:00,12.333,71.02,
2018-0-12 00:00:00,6.592,71.02,
2018-0-13 00:00:00,0.686,71.02,
2018-0-14 00:00:00,3.360,71.02,
2018-0-15 00:00:00,10.836,71.02,
2018-0-16 00:00:00,6.366,71.02,
2018-0-17 00:00:00,5.985,71.02,
2018-0-18 00:00:00,10.059,71.02,
2018-0-19 00:00:00,25.004,71.02,
2018-0-20 00:00:00,23.498,71.02,
2018-0-21 00:00:00,6.135,71.02,
2018-0-22 00:00:00,3.806,71.02,
2018-0-23 00:00:00,4.954,71.02,
2018-0-24 00:00:00,15.775,71.02,
2018-0-25 00:00:00,6.017,71.02,
2018-0-26 00:00:00,14.877,71.02,
2018-0-27 00:00:00,11.585,71.02,
2018-0-28 00:00:00,15.868,71.02,
2018-0-29 00:00:00,3.843,71.02,
2018-0-30 00:00:00,2.221,71.02,
2018-0-31 00:00:00,4.236,71.02,
2018-1-1 00:00:00,8.255,71.02,
2018-1-2 00:00:00,8.105,71.02,
2018-1-3 00:00:00,1.271,71.02,
2018-1-4 00:00:00,0.335,71.02,
2018-1-5 00:00:00,2.770,71.02,
2018-1-6 00:00:00,6.037,71.02,
2018-1-7 00:00:00,0.512,71.02,
2018-1-8 00:00:00,0.182,71.02,
2018-1-9 00:00:00,0.654,71.02,
2018-1-10 00:00:00,1.191,71.02,
2018-1-11 00:00:00,1.694,71.02,
2018-1-12 00:00:00,0.089,71.02,
2018-1-13 00:00:00,0.143,71.02,
2018-1-14 00:00:00,3.905,71.02,
2018-1-15 00:00:00,3.924,71.02,
2018-1-16 00:00:00,2.799,71.02,
2018-1-17 00:00:00,5.572,71.02,
2018-1-18 00:00:00,4.408,71.02,
2018-1-19 00:00:00,10.638,71.02,
2018-1-20 00:00:00,6.862,71.02,
2018-1-21 00:00:00,13.840,71.02,
2018-1-22 00:00:00,14.067,71.02,
2018-1-23 00:00:00,23.302,71.02,
2018-1-24 00:00:00,9.907,71.02,
2018-1-25 00:00:00,5.639,71.02,
2018-1-26 00:00:00,4.790,71.02,
2018-1-27 00:00:00,3.758,71.02,
2018-1-28 00:00:00,5.864,71.02,
2018-2-1 00:00:00,15.280,71.02,
2018-2-2 00:00:00,4.657,71.02,
2018-2-3 00:00:00,19.713,71.02,
2018-2-4 00:00:00,2.763,71.02,
2018-2-5 00:00:00,7.010,71.02,
2018-2-6 00:00:00,9.404,71.02,
2018-2-7 00:00:00,7.798,71.02,
2018-2-8 00:00:00,3.540,71.02,
2018-2-9 00:00:00,4.345,71.02,
2018-2-10 00:00:00,7.618,71.02,
2018-2-11 00:00:00,0.786,71.02,
2018-2-12 00:00:00,0.420,71.02,
2018-2-13 00:00:00,2.973,71.02,
2018-2-14 00:00:00,2.319,71.02,
2018-2-15 00:00:00,5.945,71.02,
2018-2-16 00:00:00,4.288,71.02,
2018-2-17 00:00:00,8.865,71.02,
2018-2-18 00:00:00,27.069,71.02,
2018-2-19 00:00:00,15.668,71.02,
2018-2-20 00:00:00,17.644,71.02,
2018-2-21 00:00:00,5.271,71.02,
2018-2-22 00:00:00,8.834,71.02,
2018-2-23 00:00:00,9.130,71.02,
2018-2-24 00:00:00,4.164,71.02,
2018-2-25 00:00:00,6.786,71.02,
2018-2-26 00:00:00,27.088,71.02,
2018-2-27 00:00:00,9.546,71.02,
2018-2-28 00:00:00,3.799,71.02,
2018-2-29 00:00:00,12.825,71.02,
2018-2-30 00:00:00,3.353,71.02,
2018-2-31 00:00:00,6.661,71.02,
2018-3-1 00:00:00,2.152,71.02,
2018-3-2 00:00:00,4.407,71.02,
2018-3-3 00:00:00,7.882,71.02,
2018-3-4 00:00:00,4.142,71.02,
2018-3-5 00:00:00,8.107,71.02,
2018-3-6 00:00:00,6.443,71.02,
2018-3-7 00:00:00,7.117,71.02,
2018-3-8 00:00:00,2.903,71.02,
2018-3-9 00:00:00,2.521,71.02,
2018-3-10 00:00:00,3.336,71.02,
2018-3-11 00:00:00,6.304,71.02,
2018-3-12 00:00:00,2.205,71.02,
2018-3-13 00:00:00,10.403,71.02,
2018-3-14 00:00:00,7.840,71.02,
2018-3-15 00:00:00,10.131,71.02,
2018-3-16 00:00:00,15.776,71.02,
2018-3-17 00:00:00,2.723,71.02,
2018-3-18 00:00:00,12.168,71.02,
2018-3-19 00:00:00,13.525,71.02,
2018-3-20 00:00:00,20.083,71.02,
2018-3-21 00:00:00,17.142,71.02,
2018-3-22 00:00:00,5.956,71.02,
2018-3-23 00:00:00,17.696,71.02,
2018-3-24 00:00:00,9.896,71.02,
2018-3-25 00:00:00,9.560,71.02,
2018-3-26 00:00:00,2.173,71.02,
2018-3-27 00:00:00,3.417,71.02,
2018-3-28 00:00:00,1.105,71.02,
2018-3-29 00:00:00,4.084,71.02,
2018-3-30 00:00:00,12.031,71.02,
2018-4-1 00:00:00,8.352,71.02,
2018-4-2 00:00:00,2.356,71.02,
2018-4-3 00:00:00,5.087,71.02,
2018-4-4 00:00:00,2.689,71.02,
2018-4-5 00:00:00,1.488,71.02,
2018-4-6 00:00:00,11.302,71.02,
2018-4-7 00:00:00,6.339,71.02,
2018-4-8 00:00:00,5.165,71.02,
2018-4-9 00:00:00,10.423,71.02,
2018-4-10 00:00:00,9.075,71.02,
2018-4-11 00:00:00,5.689,71.02,
2018-4-12 00:00:00,9.867,71.02,
2018-4-13 00:00:00,4.182,71.02,
2018-4-14 00:00:00,5.585,71.02,
2018-4-15 00:00:00,9.649,71.02,
2018-4-16 00:00:00,8.230,71.02,
2018-4-17 00:00:00,5.730,71.02,
2018-4-18 00:00:00,12.624,71.02,
2018-4-19 00:00:00,9.036,71.02,
2018-4-20 00:00:00,14.775,71.02,
2018-4-21 00:00:00,5.183,71.02,
2018-4-22 00:00:00,9.690,71.02,
2018-4-23 00:00:00,9.004,71.02,
2018-4-24 00:00:00,5.452,71.02,
2018-4-25 00:00:00,1.891,71.02,
2018-4-26 00:00:00,21.224,71.02,
2018-4-27 00:00:00,3.408,71.02,
2018-4-28 00:00:00,7.449,71.02,
2018-4-29 00:00:00,14.233,71.02,
2018-4-30 00:00:00,8.411,71.02,
2018-4-31 00:00:00,8.058,71.02,
2018-5-1 00:00:00,2.047,71.02,
2018-5-2 00:00:00,1.115,71.02,
2018-5-3 00:00:00,1.974,71.02,
2018-5-4 00:00:00,2.100,71.02,
2018-5-5 00:00:00,0.883,71.02,
2018-5-6 00:00:00,2.042,71.02,
2018-5-7 00:00:00,1.436,71.02,
2018-5-8 00:00:00,0.913,71.02,
2018-5-9 00:00:00,0.994,71.02,
2018-5-10 00:00:00,0.281,71.02,
2018-5-11 00:00:00,0.641,71.02,
2018-5-12 00:00:00,1.056,71.02,
2018-5-13 00:00:00,2.090,71.02,
2018-5-14 00:00:00,6.230,71.02,
2018-5-15 00:00:00,0.834,71.02,
2018-5-16 00:00:00,4.508,71.02,
2018-5-17 00:00:00,12.917,71.02,
2018-5-18 00:00:00,11.353,71.02,
2018-5-19 00:00:00,10.106,71.02,
2018-5-20 00:00:00,4.472,71.02,
2018-5-21 00:00:00,11.399,71.02,
2018-5-22 00:00:00,15.428,71.02,
2018-5-23 00:00:00,9.570,71.02,
2018-5-24 00:00:00,4.776,71.02,
2018-5-25 00:00:00,11.743,71.02,
2018-5-26 00:00:00,4.731,71.02,
2018-5-27 00:00:00,3.011,71.02,
2018-5-28 00:00:00,6.041,71.02,
2018-5-29 00:00:00,4.724,71.02,
2018-5-30 00:00:00,6.383,71.02,
2018-6-1 00:00:00,7.696,71.02,
2018-6-2 00:00:00,4.283,71.02,
2018-6-3 00:00:00,7.548,71.02,
2018-6-4 00:00:00,3.805,71.02,
2018-6-5 00:00:00,7.385,71.02,
2018-6-6 00:00:00,3.011,71.02,
2018-6-7 00:00:00,3.356,71.02,
2018-6-8 00:00:00,2.468,71.02,
2018-6-9 00:00:00,8.238,71.02,
2018-6-10 00:00:00,0.889,71.02,
2018-6-11 00:00:00,0.480,71.02,
2018-6-12 00:00:00,2.821,71.02,
2018-6-13 00:00:00,2.831,71.02,
2018-6-14 00:00:00,3.131,71.02,
2018-6-15 00:00:00,1.487,71.02,
2018-6-16 00:00:00,0.162,71.02,
2018-6-17 00:00:00,3.493,71.02,
2018-6-18 00:00:00,7.274,71.02,
2018-6-19 00:00:00,1.599,71.02,
2018-6-20 00:00:00,2.638,71.02,
2018-6-21 00:00:00,0.880,71.02,
2018-6-22 00:00:00,1.378,71.02,
2018-6-23 00:00:00,1.588,71.02,
2018-6-24 00:00:00,5.251,71.02,
2018-6-25 00:00:00,0.823,71.02,
2018-6-26 00:00:00,3.255,71.02,
2018-6-27 00:00:00,4.689,71.02,
2018-6-28 00:00:00,8.078,71.02,
2018-6-29 00:00:00,10.483,71.02,
2018-6-30 00:00:00,6.705,71.02,
2018-6-31 00:00:00,7.494,71.02,
2018-7-1 00:00:00,9.186,71.02,
2018-7-2 00:00:00,2.149,71.02,
2018-7-3 00:00:00,1.301,71.02,
2018-7-4 00:00:00,4.302,71.02,
2018-7-5 00:00:00,4.511,71.02,
2018-7-6 00:00:00,2.532,71.02,
2018-7-7 00:00:00,7.441,71.02,
2018-7-8 00:00:00,8.845,71.02,
2018-7-9 00:00:00,3.404,71.02,
2018-7-10 00:00:00,2.240,71.02,
2018-7-11 00:00:00,1.364,71.02,
2018-7-12 00:00:00,0.067,71.02,
2018-7-13 00:00:00,3.548,71.02,
2018-7-14 00:00:00,0.124,71.02,
2018-7-15 00:00:00,0.968,71.02,
2018-7-16 00:00:00,5.040,71.02,
2018-7-17 00:00:00,3.314,71.02,
2018-7-18 00:00:00,2.911,71.02,
2018-7-19 00:00:00,4.942,71.02,
2018-7-20 00:00:00,9.623,71.02,
2018-7-21 00:00:00,11.070,71.02,
2018-7-22 00:00:00,15.159,71.02,
2018-7-23 00:00:00,0.947,71.02,
2018-7-24 00:00:00,1.640,71.02,
2018-7-25 00:00:00,0.626,71.02,
2018-7-26 00:00:00,0.173,71.02,
2018-7-27 00:00:00,6.602,71.02,
2018-7-28 00:00:00,8.656,71.02,
2018-7-29 00:00:00,10.571,71.02,
2018-7-30 00:00:00,4.387,71.02,
2018-7-31 00:00:00,3.515,71.02,
2018-8-1 00:00:00,2.633,71.02,
2018-8-2 00:00:00,8.321,71.02,
2018-8-3 00:00:00,10.149,71.02,
